epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,1573.6,1.52029,1.52381,1.87671,0.54706,0.18962,0.36559,0.16837,2.05777,2.37068,2.45311,0.00984449,0.00984449,0.00984449
42,1612.1,1.52759,1.51577,1.87146,0.43784,0.21597,0.31796,0.1593,2.04338,2.273,2.46183,0.00983666,0.00983666,0.00983666
43,1651,1.52963,1.50752,1.87364,0.52262,0.26231,0.3893,0.19536,2.00324,2.12736,2.43487,0.00982864,0.00982864,0.00982864
44,1689.23,1.52933,1.50442,1.88389,0.54731,0.27015,0.39985,0.18848,2.01559,2.23899,2.4137,0.00982043,0.00982043,0.00982043
45,1727.24,1.51775,1.47334,1.86405,0.39987,0.24205,0.31979,0.14565,2.05454,2.20024,2.4726,0.00981204,0.00981204,0.00981204
46,1765.3,1.51516,1.45544,1.86914,0.46447,0.30157,0.37441,0.17065,2.03691,2.1113,2.46479,0.00980345,0.00980345,0.00980345
47,1803.2,1.4991,1.44337,1.85196,0.50723,0.17447,0.33643,0.15573,2.05261,2.28892,2.46844,0.00979468,0.00979468,0.00979468
48,1842.42,1.50132,1.42554,1.85824,0.52949,0.23877,0.3778,0.20093,2.04089,2.31911,2.46431,0.00978572,0.00978572,0.00978572
49,1880.92,1.50708,1.43819,1.86389,0.5625,0.29678,0.43281,0.21725,2.04089,2.08158,2.47519,0.00977658,0.00977658,0.00977658
50,1919.31,1.49881,1.41338,1.85614,0.48211,0.25404,0.36898,0.16271,2.05959,2.13155,2.4629,0.00976725,0.00976725,0.00976725
51,1957.42,1.48685,1.40116,1.84044,0.47559,0.29616,0.35959,0.18661,2.06915,2.13144,2.43623,0.00975773,0.00975773,0.00975773
52,1995.37,1.49006,1.39024,1.85391,0.33973,0.17375,0.24748,0.11876,2.13857,2.61296,2.53077,0.00974803,0.00974803,0.00974803
53,2034.05,1.48008,1.3783,1.83274,0.56432,0.23178,0.38292,0.19621,2.11425,2.33339,2.52755,0.00973814,0.00973814,0.00973814
54,2071.82,1.48158,1.35317,1.83184,0.56314,0.25641,0.41532,0.20592,2.06669,2.17327,2.48668,0.00972806,0.00972806,0.00972806
55,2109.83,1.4779,1.3672,1.83697,0.66404,0.30387,0.47536,0.23363,2.06648,2.09353,2.47333,0.0097178,0.0097178,0.0097178
56,2147.89,1.47737,1.34418,1.83503,0.53666,0.33921,0.43389,0.21983,2.0427,1.99263,2.50644,0.00970736,0.00970736,0.00970736
57,2185.89,1.47191,1.32277,1.83474,0.57983,0.33698,0.44532,0.21216,2.03215,1.98362,2.45288,0.00969673,0.00969673,0.00969673
58,2223.78,1.46355,1.30612,1.82158,0.58533,0.32883,0.46324,0.21911,2.07347,1.99208,2.48808,0.00968592,0.00968592,0.00968592
59,2261.71,1.46681,1.29959,1.82906,0.57901,0.37879,0.47888,0.23218,2.0637,2.03604,2.4652,0.00967493,0.00967493,0.00967493
60,2300,1.46728,1.30392,1.82865,0.56021,0.30774,0.43343,0.21454,2.05786,1.97023,2.47503,0.00966375,0.00966375,0.00966375
61,2338.49,1.4601,1.26651,1.8135,0.66771,0.32544,0.49551,0.26553,2.04447,1.95415,2.47638,0.00965239,0.00965239,0.00965239
62,2377.18,1.44458,1.26811,1.81578,0.57278,0.31247,0.4392,0.2038,2.08707,1.93384,2.50503,0.00964085,0.00964085,0.00964085
63,2416.08,1.43773,1.25095,1.81209,0.50916,0.2397,0.36922,0.17438,2.09209,2.19118,2.50508,0.00962913,0.00962913,0.00962913
64,2454.33,1.4433,1.24102,1.80293,0.59238,0.36008,0.4658,0.22328,2.07959,1.88427,2.48612,0.00961723,0.00961723,0.00961723
65,2492.51,1.43311,1.22593,1.79745,0.58601,0.3209,0.44917,0.22511,2.06548,1.92272,2.4738,0.00960515,0.00960515,0.00960515
66,2530.76,1.43516,1.21932,1.78863,0.63012,0.34107,0.47971,0.238,2.05401,1.92741,2.46915,0.00959289,0.00959289,0.00959289
67,2569.18,1.42567,1.20393,1.79154,0.64873,0.28537,0.46418,0.23708,2.15184,2.1549,2.5982,0.00958044,0.00958044,0.00958044
68,2607.09,1.42323,1.20865,1.78718,0.59302,0.34303,0.45911,0.23034,2.08675,1.97825,2.51361,0.00956782,0.00956782,0.00956782
69,2645.33,1.41625,1.20086,1.78338,0.58725,0.3755,0.47923,0.21938,2.09908,1.90818,2.47168,0.00955502,0.00955502,0.00955502
70,2684.07,1.41528,1.18081,1.78391,0.50441,0.22133,0.36626,0.18901,2.22243,2.41532,2.62318,0.00954205,0.00954205,0.00954205
71,2722.3,1.40957,1.16229,1.77604,0.65276,0.3291,0.48855,0.257,2.11152,1.90677,2.51516,0.00952889,0.00952889,0.00952889
72,2760.41,1.40404,1.15603,1.76712,0.56577,0.30039,0.43358,0.22992,2.11547,2.03467,2.56632,0.00951556,0.00951556,0.00951556
73,2798.53,1.40242,1.14573,1.76722,0.62623,0.3811,0.5102,0.24414,2.08844,1.93209,2.48441,0.00950206,0.00950206,0.00950206
74,2837.11,1.39477,1.1351,1.76758,0.61981,0.37869,0.49892,0.23534,2.13668,1.90377,2.56007,0.00948837,0.00948837,0.00948837
75,2875.55,1.37717,1.11316,1.757,0.58489,0.41411,0.49266,0.23754,2.12873,1.89027,2.53322,0.00947452,0.00947452,0.00947452
76,2913.66,1.38937,1.11627,1.75569,0.58913,0.44001,0.51052,0.24271,2.09711,1.83725,2.52352,0.00946048,0.00946048,0.00946048
77,2951.79,1.38252,1.09318,1.75217,0.58443,0.39544,0.48032,0.22129,2.1545,1.84601,2.58334,0.00944628,0.00944628,0.00944628
78,2990.45,1.37068,1.0936,1.74079,0.51819,0.37585,0.44014,0.21287,2.1331,1.87667,2.5565,0.00943189,0.00943189,0.00943189
79,3028.62,1.36967,1.07925,1.73708,0.55996,0.41067,0.482,0.21515,2.15787,1.85133,2.56187,0.00941734,0.00941734,0.00941734
80,3066.76,1.37384,1.06136,1.74953,0.60033,0.42291,0.50816,0.25559,2.1511,1.83945,2.54647,0.00940262,0.00940262,0.00940262
81,3104.92,1.36057,1.05924,1.73527,0.63134,0.42101,0.52021,0.25626,2.16054,1.79056,2.59079,0.00938772,0.00938772,0.00938772
82,3143.09,1.35874,1.05104,1.73143,0.54317,0.37021,0.46266,0.22679,2.17679,1.8802,2.63995,0.00937265,0.00937265,0.00937265
83,3181.23,1.35516,1.03711,1.7226,0.52644,0.41397,0.47587,0.21667,2.17371,1.84855,2.62409,0.00935741,0.00935741,0.00935741
84,3219.36,1.34208,1.0269,1.72266,0.57237,0.44074,0.50529,0.24993,2.20156,1.75352,2.64903,0.009342,0.009342,0.009342
85,3257.53,1.34128,1.02859,1.71867,0.54186,0.43104,0.48963,0.2269,2.19706,1.7797,2.61741,0.00932642,0.00932642,0.00932642
86,3295.39,1.33618,1.01069,1.71983,0.48058,0.38044,0.43157,0.19797,2.21941,1.84094,2.66344,0.00931067,0.00931067,0.00931067
87,3333.47,1.33726,0.9958,1.7093,0.52651,0.44817,0.48515,0.22313,2.20164,1.83487,2.62703,0.00929476,0.00929476,0.00929476
88,3371.68,1.3318,0.9823,1.70079,0.56159,0.43775,0.49259,0.24257,2.20105,1.75656,2.63368,0.00927867,0.00927867,0.00927867
89,3409.78,1.33321,0.98299,1.70259,0.57934,0.4558,0.50979,0.22836,2.21999,1.79049,2.6645,0.00926242,0.00926242,0.00926242
90,3448,1.31961,0.97376,1.70193,0.60236,0.45928,0.53071,0.23815,2.22102,1.80317,2.644,0.00924601,0.00924601,0.00924601
91,3486.18,1.32617,0.98737,1.7014,0.53822,0.46197,0.49426,0.23393,2.19457,1.79778,2.6332,0.00922942,0.00922942,0.00922942
