epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,1177.4,0.86471,0.67314,1.10215,0.39417,0.1994,0.28201,0.12266,2.07051,2.1126,2.13212,0.00996097,0.00996097,0.00996097
22,1234.17,0.8187,0.6408,1.08784,0.40017,0.18179,0.27896,0.12975,2.00473,2.08208,2.10264,0.00995697,0.00995697,0.00995697
23,1287.87,0.81356,0.63809,1.08062,0.38369,0.16698,0.2585,0.1174,2.03569,2.20886,2.13529,0.00995278,0.00995278,0.00995278
24,1341.57,0.80291,0.63195,1.07781,0.42109,0.18701,0.29075,0.131,2.00474,2.0385,2.07298,0.0099484,0.0099484,0.0099484
25,1396.15,0.80335,0.63539,1.0755,0.38781,0.20348,0.28036,0.12905,2.00909,2.09168,2.09276,0.00994383,0.00994383,0.00994383
26,1450.95,0.76675,0.60322,1.05915,0.46085,0.267,0.3505,0.15544,2.03421,1.94405,2.09426,0.00993906,0.00993906,0.00993906
27,1508.52,0.76087,0.60201,1.05801,0.49308,0.21258,0.33977,0.15225,2.01251,2.02074,2.07437,0.0099341,0.0099341,0.0099341
28,1561.69,0.76864,0.60368,1.05545,0.4136,0.22097,0.30351,0.13584,2.03408,2.01448,2.10492,0.00992894,0.00992894,0.00992894
29,1617.19,0.74807,0.59537,1.05376,0.38765,0.19629,0.26995,0.12751,2.05604,2.10091,2.1297,0.00992359,0.00992359,0.00992359
30,1670.6,0.73967,0.58381,1.04259,0.40303,0.2248,0.29105,0.13395,2.04223,1.99885,2.0998,0.00991805,0.00991805,0.00991805
31,1726.3,0.73105,0.57543,1.04038,0.44806,0.2811,0.36353,0.16364,2.00733,1.99904,2.05514,0.00991232,0.00991232,0.00991232
32,1781.85,0.72689,0.57784,1.04139,0.38435,0.20751,0.27388,0.12532,2.01616,2.01276,2.06354,0.0099064,0.0099064,0.0099064
33,1837.89,0.72167,0.57588,1.03433,0.40806,0.22087,0.29881,0.14043,2.01076,2.03025,2.08179,0.00990028,0.00990028,0.00990028
34,1891.37,0.71109,0.56353,1.02871,0.40382,0.1972,0.29135,0.13852,2.03034,2.1052,2.11521,0.00989398,0.00989398,0.00989398
35,1947.98,0.71262,0.5662,1.03802,0.45798,0.22976,0.33402,0.15527,1.99171,1.99963,2.06204,0.00988748,0.00988748,0.00988748
36,2007.31,0.69505,0.55756,1.03412,0.52803,0.25051,0.37165,0.1848,2.00814,1.94662,2.05998,0.00988079,0.00988079,0.00988079
37,2066.21,0.68512,0.54631,1.02825,0.41233,0.24555,0.31516,0.15187,1.9678,1.95642,2.0275,0.00987391,0.00987391,0.00987391
38,2117.28,0.69056,0.54337,1.01337,0.40816,0.22014,0.29945,0.13736,1.99454,2.01273,2.04892,0.00986684,0.00986684,0.00986684
39,2174.53,0.67547,0.53393,1.01672,0.51312,0.26156,0.37414,0.17975,2.01198,1.95175,2.05915,0.00985958,0.00985958,0.00985958
40,2229.48,0.68047,0.53622,1.01575,0.51945,0.25687,0.36678,0.17521,1.98971,1.93568,2.03839,0.00985213,0.00985213,0.00985213
41,2284.61,0.67332,0.53294,1.01409,0.52255,0.21773,0.35798,0.16634,2.01476,2.08123,2.08603,0.00984449,0.00984449,0.00984449
42,2338.66,0.67819,0.52455,1.00778,0.49787,0.2618,0.3611,0.16462,2.0536,1.90343,2.07166,0.00983666,0.00983666,0.00983666
43,2397.15,0.65854,0.52183,1.01512,0.52532,0.29369,0.39859,0.19251,2.00131,1.89414,2.06265,0.00982864,0.00982864,0.00982864
44,2450.42,0.6496,0.50056,1.00732,0.43055,0.27078,0.33192,0.15658,1.98972,1.91152,2.05993,0.00982043,0.00982043,0.00982043
45,2505.44,0.65191,0.51114,1.00207,0.57797,0.30305,0.42573,0.20513,2.01948,1.89761,2.09922,0.00981204,0.00981204,0.00981204
46,2557.88,0.65339,0.5097,0.99667,0.47815,0.25161,0.35395,0.16944,2.00268,1.90855,2.0552,0.00980345,0.00980345,0.00980345
47,2610.53,0.64148,0.50427,0.99958,0.4749,0.303,0.37673,0.16776,2.01585,1.88743,2.04998,0.00979468,0.00979468,0.00979468
48,2669.69,0.63455,0.50662,1.00853,0.5258,0.2708,0.39246,0.18086,2.0021,1.90518,2.06344,0.00978572,0.00978572,0.00978572
49,2727.14,0.6405,0.50809,1.00286,0.50952,0.28089,0.37977,0.17727,2.02489,1.89875,2.08841,0.00977658,0.00977658,0.00977658
50,2785.21,0.62889,0.49304,0.99921,0.50768,0.23346,0.35521,0.15405,2.03232,2.00979,2.1043,0.00976725,0.00976725,0.00976725
51,2841.16,0.63908,0.49792,0.99849,0.45749,0.25888,0.34338,0.14929,2.01442,1.93584,2.06721,0.00975773,0.00975773,0.00975773
52,2896.67,0.63103,0.49611,0.99713,0.42873,0.31269,0.35397,0.16554,1.99233,1.82012,2.07327,0.00974803,0.00974803,0.00974803
53,2952.21,0.6269,0.48952,0.99288,0.62044,0.28766,0.43687,0.18619,2.01942,1.9632,2.09856,0.00973814,0.00973814,0.00973814
54,3005.58,0.62978,0.49061,0.98699,0.5029,0.3079,0.38652,0.17003,2.01356,1.86449,2.0549,0.00972806,0.00972806,0.00972806
55,3058.66,0.61967,0.48408,0.98918,0.52342,0.30496,0.402,0.17764,1.9931,1.85833,2.03835,0.0097178,0.0097178,0.0097178
56,3112.59,0.60712,0.47304,0.98292,0.49928,0.29565,0.38362,0.18163,2.03422,1.87119,2.09472,0.00970736,0.00970736,0.00970736
57,3167.83,0.62298,0.48385,0.99085,0.54425,0.32583,0.42087,0.1968,1.98172,1.83767,2.04799,0.00969673,0.00969673,0.00969673
58,3221.81,0.60853,0.47111,0.98286,0.49985,0.30033,0.38854,0.17687,2.01218,1.88118,2.04573,0.00968592,0.00968592,0.00968592
59,3278.19,0.61017,0.47893,0.98903,0.55485,0.31908,0.42226,0.19182,1.98612,1.83721,2.06078,0.00967493,0.00967493,0.00967493
60,3331.56,0.60876,0.46982,0.98041,0.45872,0.3029,0.36208,0.16336,2.02319,1.8619,2.10097,0.00966375,0.00966375,0.00966375
61,3386.61,0.60365,0.46992,0.98631,0.52721,0.27533,0.38315,0.16723,2.03581,1.96842,2.09997,0.00965239,0.00965239,0.00965239
62,3444.02,0.59368,0.46357,0.98592,0.39058,0.26564,0.30696,0.1451,2.02295,1.93816,2.08969,0.00964085,0.00964085,0.00964085
63,3500.2,0.58721,0.45714,0.97897,0.53594,0.31555,0.40717,0.19672,2.03831,1.84259,2.10156,0.00962913,0.00962913,0.00962913
64,3555.48,0.58995,0.45811,0.97602,0.45432,0.30377,0.36702,0.17583,2.02856,1.82378,2.07973,0.00961723,0.00961723,0.00961723
65,3612.24,0.58278,0.45206,0.97734,0.49059,0.28859,0.37147,0.19128,2.02937,1.87429,2.08222,0.00960515,0.00960515,0.00960515
66,3666.69,0.58807,0.45117,0.97895,0.44795,0.31561,0.36601,0.17752,2.03018,1.79944,2.09111,0.00959289,0.00959289,0.00959289
67,3722.08,0.58465,0.45266,0.97771,0.42324,0.3124,0.35073,0.16299,2.03677,1.8257,2.08291,0.00958044,0.00958044,0.00958044
68,3776.64,0.57771,0.44479,0.97151,0.48667,0.31577,0.38784,0.16675,2.00823,1.79784,2.08071,0.00956782,0.00956782,0.00956782
69,3831.93,0.59144,0.45793,0.98044,0.4246,0.31012,0.35353,0.1686,2.03981,1.84075,2.11836,0.00955502,0.00955502,0.00955502
70,3888.31,0.58168,0.45609,0.9782,0.52392,0.35453,0.41914,0.20562,2.02459,1.79474,2.09559,0.00954205,0.00954205,0.00954205
71,3944.58,0.57536,0.44699,0.97255,0.41852,0.33169,0.35828,0.1733,2.00206,1.78124,2.0498,0.00952889,0.00952889,0.00952889
72,3996.33,0.59166,0.45229,0.97039,0.44758,0.30267,0.35998,0.17751,2.01623,1.84975,2.10563,0.00951556,0.00951556,0.00951556
73,4053.97,0.57219,0.44196,0.97409,0.52685,0.333,0.41251,0.19056,2.02049,1.85468,2.09227,0.00950206,0.00950206,0.00950206
74,4110.67,0.57608,0.44816,0.97422,0.54269,0.32948,0.41655,0.21207,2.00108,1.81728,2.05362,0.00948837,0.00948837,0.00948837
75,4166.77,0.57028,0.43643,0.96686,0.49046,0.34872,0.40731,0.19652,2.01284,1.76243,2.05412,0.00947452,0.00947452,0.00947452
76,4227.08,0.56643,0.43949,0.98036,0.55591,0.32705,0.42457,0.20385,2.02648,1.78527,2.07939,0.00946048,0.00946048,0.00946048
77,4283.62,0.56404,0.43606,0.9741,0.46503,0.35147,0.3988,0.20242,2.0053,1.78469,2.06455,0.00944628,0.00944628,0.00944628
78,4340.71,0.57297,0.44208,0.97605,0.5003,0.37125,0.42674,0.21072,2.02376,1.75688,2.09476,0.00943189,0.00943189,0.00943189
79,4397.39,0.57067,0.43636,0.96819,0.47447,0.35773,0.41842,0.19503,2.015,1.79656,2.05568,0.00941734,0.00941734,0.00941734
80,4451.5,0.56173,0.42466,0.96199,0.55855,0.37429,0.45832,0.21728,2.01322,1.77214,2.05969,0.00940262,0.00940262,0.00940262
81,4510.91,0.55102,0.42109,0.96382,0.53972,0.34918,0.42909,0.2088,2.02644,1.80222,2.07964,0.00938772,0.00938772,0.00938772
82,4565.43,0.55749,0.42611,0.96268,0.5119,0.35559,0.41737,0.20294,2.04835,1.79576,2.0911,0.00937265,0.00937265,0.00937265
83,4621.68,0.56446,0.42718,0.96615,0.53237,0.35334,0.42953,0.21529,2.0335,1.73987,2.06883,0.00935741,0.00935741,0.00935741
84,4675.63,0.56617,0.42708,0.9663,0.55317,0.34887,0.43951,0.21366,2.05221,1.78591,2.09256,0.009342,0.009342,0.009342
85,4729.74,0.5582,0.42434,0.95935,0.5049,0.3596,0.4282,0.21123,2.03969,1.76308,2.08085,0.00932642,0.00932642,0.00932642
86,4785.35,0.56471,0.42516,0.96297,0.56675,0.35558,0.44455,0.22915,2.05486,1.7766,2.10332,0.00931067,0.00931067,0.00931067
87,4843.62,0.5603,0.43116,0.96911,0.56591,0.37328,0.45673,0.22969,2.04813,1.73318,2.08862,0.00929476,0.00929476,0.00929476
88,4898.52,0.55679,0.42261,0.95928,0.52166,0.37481,0.436,0.21601,2.03789,1.72751,2.06762,0.00927867,0.00927867,0.00927867
89,4955.09,0.54578,0.41603,0.96134,0.45795,0.37825,0.40591,0.19634,2.04998,1.7609,2.10585,0.00926242,0.00926242,0.00926242
90,5008.86,0.54896,0.4156,0.95832,0.52844,0.37314,0.43676,0.20792,2.04972,1.74745,2.10115,0.00924601,0.00924601,0.00924601
91,5065.08,0.55324,0.42301,0.9609,0.53683,0.37252,0.43766,0.20583,2.04143,1.72966,2.07601,0.00922942,0.00922942,0.00922942
92,5119.41,0.54811,0.41071,0.95893,0.54212,0.36659,0.43755,0.20702,2.06452,1.7585,2.11862,0.00921268,0.00921268,0.00921268
93,5172.82,0.54938,0.41179,0.95585,0.53136,0.38259,0.43584,0.20628,2.05131,1.71786,2.10303,0.00919576,0.00919576,0.00919576
94,5229.45,0.54416,0.40831,0.96118,0.4564,0.38675,0.40373,0.18917,2.04816,1.7335,2.09469,0.00917869,0.00917869,0.00917869
95,5285.54,0.53438,0.40229,0.95672,0.50199,0.3625,0.41437,0.192,2.05872,1.75571,2.11894,0.00916145,0.00916145,0.00916145
96,5341.71,0.54545,0.4112,0.96096,0.48029,0.37047,0.41792,0.20407,2.05375,1.76135,2.11488,0.00914405,0.00914405,0.00914405
97,5398.67,0.53546,0.40316,0.95671,0.54135,0.40611,0.45319,0.20814,2.05019,1.74125,2.10829,0.00912649,0.00912649,0.00912649
98,5453.13,0.54856,0.41269,0.95907,0.4885,0.40422,0.42809,0.19992,2.0517,1.72112,2.11101,0.00910876,0.00910876,0.00910876
99,5508.1,0.53122,0.39951,0.95145,0.45847,0.39065,0.41276,0.19601,2.05098,1.73259,2.10244,0.00909088,0.00909088,0.00909088
100,5562.77,0.5439,0.40777,0.95163,0.45195,0.40268,0.41242,0.19436,2.0519,1.71714,2.10449,0.00907284,0.00907284,0.00907284
101,5618.03,0.52225,0.38881,0.94619,0.47952,0.3943,0.41163,0.19361,2.06371,1.73068,2.127,0.00905463,0.00905463,0.00905463
102,5672.63,0.53851,0.4051,0.95422,0.52609,0.40112,0.44146,0.20411,2.06044,1.73287,2.10216,0.00903627,0.00903627,0.00903627
103,5727.43,0.53718,0.4021,0.9529,0.52404,0.38695,0.4439,0.21049,2.05308,1.71087,2.0939,0.00901776,0.00901776,0.00901776
104,5782.38,0.53112,0.39353,0.94917,0.46485,0.37954,0.41349,0.19542,2.04597,1.70206,2.09303,0.00899908,0.00899908,0.00899908
105,5837.13,0.5318,0.39889,0.94721,0.48633,0.38022,0.42402,0.19776,2.05845,1.69861,2.10114,0.00898025,0.00898025,0.00898025
106,5891.81,0.53225,0.39398,0.95031,0.46369,0.39604,0.41793,0.19987,2.07383,1.70158,2.12541,0.00896127,0.00896127,0.00896127
107,5944.22,0.53922,0.40197,0.94987,0.4668,0.40225,0.41747,0.19317,2.072,1.69379,2.11421,0.00894213,0.00894213,0.00894213
108,5997.39,0.53008,0.38973,0.94304,0.4878,0.38123,0.41449,0.19636,2.07445,1.72488,2.11876,0.00892283,0.00892283,0.00892283
109,6055.52,0.5172,0.38048,0.94539,0.47762,0.39151,0.41858,0.19695,2.08693,1.73835,2.13791,0.00890339,0.00890339,0.00890339
110,6111.25,0.51807,0.38168,0.94626,0.46582,0.38418,0.40373,0.19267,2.09172,1.727,2.14708,0.00888379,0.00888379,0.00888379
111,6164.08,0.51892,0.38531,0.94132,0.4712,0.377,0.40612,0.19904,2.08572,1.71672,2.13942,0.00886404,0.00886404,0.00886404
112,6217.23,0.52181,0.38364,0.94213,0.45032,0.37528,0.40086,0.19033,2.08421,1.71896,2.13478,0.00884414,0.00884414,0.00884414
113,6271.43,0.52572,0.38923,0.94655,0.45149,0.37769,0.39876,0.19105,2.08364,1.72111,2.13967,0.00882409,0.00882409,0.00882409
114,6326.65,0.52018,0.38488,0.94384,0.4472,0.38304,0.40494,0.19421,2.07747,1.70326,2.13368,0.00880389,0.00880389,0.00880389
115,6380.27,0.52609,0.38985,0.9444,0.47104,0.41591,0.42595,0.19653,2.0756,1.70731,2.12446,0.00878354,0.00878354,0.00878354
116,6437.09,0.51586,0.38077,0.94062,0.46485,0.40831,0.42018,0.20207,2.07528,1.725,2.12461,0.00876305,0.00876305,0.00876305
117,6493.55,0.50646,0.37507,0.9426,0.46479,0.40956,0.42313,0.20486,2.08089,1.73063,2.13342,0.00874241,0.00874241,0.00874241
